id;ficha;especie;nombre.especie;fecha_orig;fecha;anio;mes;estacion;lugar_orig;muni_orig;id_lugar;lugar;fmt_lugar;muni;codmun;causa_orig;causa;muerte;observa;lesion;cuerpo;estado
1459;9366 - actual;Caretta caretta;Tortuga Boba;17/11/2017;17/11/2017;2017;Noviembre;Otoño;LA NEA - EL ROSARIO;EL ROSARIO;179;La Nea - El Rosario;El Rosario, Santa Cruz de Tenerife, Islas Canarias;Rosario, El;38032;Indeterminado;Indeterminado;No;Gran estado de descomposición;NA;NA;NA
1464;9455 - actual;Caretta caretta;Tortuga Boba;02/01/2018;02/01/2018;2018;Enero;Invierno;Playa La Viuda - Güímar;GÜÍMAR;357;Playa La Viuda - Guimar;Playa La Viuda, Candelaria, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Gran estado de descomposición;NA;NA;NA
1479;9688 - actual;Caretta caretta;Tortuga Boba;27/04/2018;27/04/2018;2018;Abril;Primavera;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Recogida del mar por el barco One for you. Pequeñas ulceras blancas en ambos ojos, muy activa. Liberacion desde barco por Atlantic Eco Sperience.;NA;Ojos;NA
1480;9693 - actual;Caretta caretta;Tortuga Boba;29/04/2018;29/04/2018;2018;Abril;Primavera;MUELLE - SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;260;Muelle - Santa Cruz De Tenerife;Rambla Santa Cruz, 38001, Las Mimosas, Santa Cruz de Tenerife, Islas Canarias;Santa Cruz de Tenerife;38038;Indeterminado;Indeterminado;No;Flotando y llena de musgo.;NA;NA;NA
1481;9714 - actual;Caretta caretta;Tortuga Boba;06/05/2018;06/05/2018;2018;Mayo;Primavera;BAJAMAR - LA LAGUNA;LA LAGUNA;34;Bajamar - La Laguna;Bajamar, La Laguna, Santa Cruz de Tenerife, Islas Canarias;San Cristóbal de La Laguna;38023;Indeterminado;Indeterminado;No;Avanzado estado de descomposición.;NA;NA;NA
1484;9768 - actual;Caretta caretta;Tortuga Boba;17/05/2018;17/05/2018;2018;Mayo;Primavera;PLAYAS LAS VISTAS - ARONA;ARONA;383;Playas Las Vistas - Arona;Playa de las Vistas;Arona;38006;Indeterminado;Indeterminado;No;Apareció en la playa.;NA;NA;NA
1485;9801 - actual;Caretta caretta;Tortuga Boba;24/05/2018;24/05/2018;2018;Mayo;Primavera;MESAS DEL MAR - TACORONTE;TACORONTE;253;Mesas Del Mar - Tacoronte;Mesa del Mar, Tacoronte, Santa Cruz de Tenerife, Islas Canarias;Tacoronte;38043;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1487;9844 - actual;Caretta caretta;Tortuga Boba;31/05/2018;31/05/2018;2018;Mayo;Primavera;LOS CRISTIANOS - ARONA;ARONA;221;Los Cristianos - Arona;Los Cristianos, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Alto estado de descomposición.;NA;NA;NA
1497;9934 - actual;Caretta caretta;Tortuga Boba;14/06/2018;14/06/2018;2018;Junio;Verano;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Avanzado estado descomposición. 4;NA;NA;NA
1498;9937 - actual;Caretta caretta;Tortuga Boba;15/06/2018;15/06/2018;2018;Junio;Verano;La Caleta  - Adeje;ADEJE;170;La Caleta  - Adeje;La Caleta, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Varada Muerta..;NA;NA;Muerta
1504;10047 - actual;Caretta caretta;Tortuga Boba;03/07/2018;03/07/2018;2018;Julio;Verano;JOVER - LA LAGUNA;LA LAGUNA;157;Jover - La Laguna;Jover, La Laguna, Santa Cruz de Tenerife, Islas Canarias;San Cristóbal de La Laguna;38023;Indeterminado;Indeterminado;No;Sin microchip. El 04/07/2018 se le hizo la necropsia y se trasladó al PIRS. Buen aspecto general. Causa de muerte indeterminada.;NA;NA;Muerta
1505;10065 - actual;Caretta caretta;Tortuga Boba;06/07/2018;06/07/2018;2018;Julio;Verano;PLAYAS LAS VISTAS - ARONA;ARONA;383;Playas Las Vistas - Arona;Playa de las Vistas;Arona;38006;Indeterminado;Indeterminado;No;En avanzado estado de descomposición. No tiene microchip.;NA;NA;NA
1520;10308 - actual;Caretta caretta;Tortuga Boba;25/08/2018;25/08/2018;2018;Agosto;Verano;Puerto de Granadilla - Granadilla;GRANADILLA;438;Puerto De Granadilla - Granadilla;Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;En estado de putrefacción. No presentaba microchip.;NA;NA;Putrefacta
1521;10309 - actual;Caretta caretta;Tortuga Boba;25/08/2018;25/08/2018;2018;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;En estado de putrefacción. No presentaba microchip.;NA;NA;Putrefacta
1523;10313 - actual;Caretta caretta;Tortuga Boba;26/08/2018;26/08/2018;2018;Agosto;Verano;LAS CALETILLAS - CANDELARIA;CANDELARIA;196;Las Caletillas - Candelaria;Las Caletillas, Candelaria, Santa Cruz de Tenerife, Islas Canarias;Candelaria;38011;Indeterminado;Indeterminado;No;Muy podrida, presentaba el caparazón roto. No presentaba microchip.;NA;Caparazón;Putrefacta
1531;10368 - actual;Caretta caretta;Tortuga Boba;12/09/2018;12/09/2018;2018;Septiembre;Otoño;LAS ERAS - FASNIA;FASNIA;199;Las Eras - Fasnia;Las Eras, Fasnia, Santa Cruz de Tenerife, Islas Canarias;Fasnia;38012;Indeterminado;Indeterminado;No;Muy descompuesta;NA;NA;NA
1532;10369 - actual;Caretta caretta;Tortuga Boba;12/09/2018;12/09/2018;2018;Septiembre;Otoño;LAS ERAS - FASNIA;FASNIA;199;Las Eras - Fasnia;Las Eras, Fasnia, Santa Cruz de Tenerife, Islas Canarias;Fasnia;38012;Indeterminado;Indeterminado;No;Descompuesta;NA;NA;NA
1544;10487 - actual;Caretta caretta;Tortuga Boba;14/10/2018;14/10/2018;2018;Octubre;Otoño;NA;ARONA;NA;NA;NA;Arona;38006;Indeterminado;Indeterminado;No;- Avanzado estado de descomposición...-Llevada a Puerto Colón, flotando a la deriva.;NA;NA;NA
1553;10671 - actual;Caretta caretta;Tortuga Boba;22/02/2019;22/02/2019;2019;Febrero;Invierno;ARONA - ARONA;ARONA;31;Arona - Arona;Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Destino PIRS;NA;NA;NA
1562;10808 - actual;Caretta caretta;Tortuga Boba;06/04/2019;06/04/2019;2019;Abril;Primavera;ARONA - ARONA;ARONA;31;Arona - Arona;Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Indeterminada la causa. Gran estado de descomposición enviada al PIRS...MEDIDAS..LR: 63.4..LC:67.1..AR:57.2..AC:62;NA;NA;NA
1573;10915 - actual;Caretta caretta;Tortuga Boba;02/05/2019;02/05/2019;2019;Mayo;Primavera;EL PALMAR - BUENAVISTA DEL NORTE;ARONA;104;El Palmar - Buenavista Del Norte;El Palmar, Buenavista del Norte, Santa Cruz de Tenerife, Islas Canarias;Buenavista del Norte;38010;Indeterminado;Indeterminado;No;GRAN ESTADO DE DESCOMPOSICIÓN.;NA;NA;NA
1574;10917 - actual;Caretta caretta;Tortuga Boba;03/05/2019;03/05/2019;2019;Mayo;Primavera;MARTIANEZ - PUERTO DE LA CRUZ;PUERTO DE LA CRUZ;249;Martianez - Puerto De La Cruz;Puerto de la Cruz, Santa Cruz de Tenerife, Islas Canarias;Puerto de la Cruz;38028;Indeterminado;Indeterminado;No;EN DESCOMPOSICIÓN;NA;NA;NA
1576;10947 - actual;Caretta caretta;Tortuga Boba;11/05/2019;11/05/2019;2019;Mayo;Primavera;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;avanzado estado de descomposición, se lleva al PIRS;NA;NA;NA
1589;11052 - actual;Caretta caretta;Tortuga Boba;24/05/2019;24/05/2019;2019;Mayo;Primavera;PALM-MAR - ARONA;ARONA;289;Palm-mar - Arona;El Palm Mar;Arona;38006;Indeterminado;Indeterminado;No;Descompuesta, se lleva al PIRS;NA;NA;NA
1591;11061 - actual;Caretta caretta;Tortuga Boba;25/05/2019;25/05/2019;2019;Mayo;Primavera;PLAYA SAN JUAN - GUÍA DE ISORA;GUÍA DE ISORA;375;Playa San Juan - Guia De Isora;Playa de San Juan, Guía de Isora, Santa Cruz de Tenerife, Islas Canarias;Guía de Isora;38019;Indeterminado;Indeterminado;No;Encontrada a la deriva en la bocana del muelle de Playa San Juan;NA;Boca;NA
1592;11065 - actual;Caretta caretta;Tortuga Boba;26/05/2019;26/05/2019;2019;Mayo;Primavera;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;se lleva al PIRS 5 kg.;NA;NA;NA
1593;11066 - actual;Caretta caretta;Tortuga Boba;26/05/2019;26/05/2019;2019;Mayo;Primavera;NA;ARONA;NA;NA;NA;Arona;38006;Indeterminado;Indeterminado;No;Muy descompuesta. PIRS;NA;NA;NA
1595;11140 - actual;Caretta caretta;Tortuga Boba;06/06/2019;06/06/2019;2019;Junio;Verano;ALCALÁ - GUÍA DE ISORA;GUÍA DE ISORA;12;Alcala - Guia De Isora;Alcalá, Guía de Isora, Santa Cruz de Tenerife, Islas Canarias;Guía de Isora;38019;Indeterminado;Indeterminado;No;DESCOMPUESTA NIVEL 3.;NA;NA;NA
1597;11155 - actual;Caretta caretta;Tortuga Boba;09/06/2019;09/06/2019;2019;Junio;Verano;Playa Sibora - LOS SILOS;LOS SILOS;378;Playa Sibora - Los Silos;Sibora, Los Silos, Santa Cruz de Tenerife, Islas Canarias;Silos, Los;38042;Indeterminado;Indeterminado;No;MUY DESCOMPUESTA NIVEL4;NA;NA;NA
1603;11207 - actual;Caretta caretta;Tortuga Boba;17/06/2019;17/06/2019;2019;Junio;Verano;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Descomposición moderada, encontrada a 3 millas de fañabé;NA;NA;NA
1611;11308 - actual;Caretta caretta;Tortuga Boba;29/06/2019;29/06/2019;2019;Junio;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;En estado avanzado de descomposición.;NA;NA;NA
1612;11314 - actual;Caretta caretta;Tortuga Boba;30/06/2019;30/06/2019;2019;Junio;Verano;ARONA - ARONA;ARONA;31;Arona - Arona;Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Sin Microchip. No se midió;NA;NA;NA
1616;11323 - actual;Caretta caretta;Tortuga Boba;01/07/2019;01/07/2019;2019;Julio;Verano;CANDELARIA - CANDELARIA;CANDELARIA;54;Candelaria - Candelaria;Candelaria, Santa Cruz de Tenerife, Islas Canarias;Candelaria;38011;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1628;11411 - actual;Caretta caretta;Tortuga Boba;13/07/2019;13/07/2019;2019;Julio;Verano;EL MÉDANO - GRANADILLA;GRANADILLA;101;El Medano - Granadilla;El Médano, Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;PIRS.;NA;NA;NA
1631;11434 - actual;Caretta caretta;Tortuga Boba;16/07/2019;16/07/2019;2019;Julio;Verano;TAGANANA - SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;494;Taganana - Santa Cruz De Tenerife;Taganana, Santa Cruz de Tenerife, Islas Canarias;Santa Cruz de Tenerife;38038;Indeterminado;Indeterminado;No;Descompuesta;NA;NA;NA
1632;11457 - actual;Caretta caretta;Tortuga Boba;19/07/2019;19/07/2019;2019;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1634;11474 - actual;Caretta caretta;Tortuga Boba;23/07/2019;23/07/2019;2019;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1642;11517 - actual;Caretta caretta;Tortuga Boba;30/07/2019;30/07/2019;2019;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1644;11521 - actual;Caretta caretta;Tortuga Boba;30/07/2019;30/07/2019;2019;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1647;11544 - actual;Caretta caretta;Tortuga Boba;02/08/2019;02/08/2019;2019;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Sin microchip. Se traslada al PIRS, muy grande y podrida. Hay fotos;NA;NA;Putrefacta
1648;11545 - actual;Caretta caretta;Tortuga Boba;02/08/2019;02/08/2019;2019;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Está bien. Peso 1,012Kg;NA;NA;NA
1651;11563 - actual;Caretta caretta;Tortuga Boba;06/08/2019;06/08/2019;2019;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Podrida, trasladada al pirs.;NA;NA;Putrefacta
1657;11583 - actual;Caretta caretta;Tortuga Boba;10/08/2019;10/08/2019;2019;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Disecada;NA;NA;NA
1661;11592 - actual;Caretta caretta;Tortuga Boba;12/08/2019;12/08/2019;2019;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Estaba flotando;NA;NA;NA
1670;11614 - actual;Caretta caretta;Tortuga Boba;17/08/2019;17/08/2019;2019;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;Si;Condición corporal media-alta. Sacabocados en el plastrón. Muy activa;NA;Boca;NA
1671;11624 - actual;Caretta caretta;Tortuga Boba;19/08/2019;19/08/2019;2019;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1673;11626 - actual;Caretta caretta;Tortuga Boba;20/08/2019;20/08/2019;2019;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Ingresa cadáver;NA;NA;NA
1680;11665 - actual;Caretta caretta;Tortuga Boba;31/08/2019;31/08/2019;2019;Agosto;Verano;LOS CRISTIANOS - ARONA;ARONA;221;Los Cristianos - Arona;Los Cristianos, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Trasladada al PIRS, no tiene microchip.;NA;NA;NA
1681;11669 - actual;Caretta caretta;Tortuga Boba;01/09/2019;01/09/2019;2019;Septiembre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1686;11689 - actual;Caretta caretta;Tortuga Boba;08/09/2019;08/09/2019;2019;Septiembre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1691;11717 - actual;Caretta caretta;Tortuga Boba;18/09/2019;18/09/2019;2019;Septiembre;Otoño;LOS CRISTIANOS - ARONA;ARONA;221;Los Cristianos - Arona;Los Cristianos, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Gran estado de descomposición;NA;NA;NA
1694;11724 - actual;Caretta caretta;Tortuga Boba;20/09/2019;20/09/2019;2019;Septiembre;Otoño;EL BOLLULLO - La Orotava;LA OROTAVA;91;El Bollullo - La Orotava;La Orotava, Santa Cruz de Tenerife, Islas Canarias;Orotava, La;38026;Indeterminado;Indeterminado;No;No se pudo sacar y se enterró en la zona.;NA;NA;NA
1705;11757 - actual;Caretta caretta;Tortuga Boba;25/09/2019;25/09/2019;2019;Septiembre;Otoño;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1711;11789 - actual;Caretta caretta;Tortuga Boba;29/09/2019;29/09/2019;2019;Septiembre;Otoño;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Trasladada al pirs.;NA;NA;NA
1726;11982 - actual;Caretta caretta;Tortuga Boba;16/12/2019;16/12/2019;2019;Diciembre;Invierno;PALM-MAR - ARONA;ARONA;289;Palm-mar - Arona;El Palm Mar;Arona;38006;Indeterminado;Indeterminado;No;Moderada descomposición. 88Kg  Se lleva al complejo ambiental y se le hace necropsia el 18-12-2019. Presenta una herida abierta en el caparazón y plastrón en zona derecha, esqueleto axial, que coincide con fractura. Zona muy edematosa, congestionada y con;Varias lesiones;Caparazón;NA
1731;12000 - actual;Caretta caretta;Tortuga Boba;23/12/2019;23/12/2019;2019;Diciembre;Invierno;LAS GALLETAS - ARONA;ARONA;203;Las Galletas - Arona;Las Galletas, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Pesó 4,6Kg. Decapitada, en avanzado estado de descomposición. No presenta lesiones. Irene le hace necropsia en el centro. Se toman muestras de riñón, bazo, hígado, estomacal . Caparazón sin escamas. Mucho líquido en la cavidad!! Sistema gastrointestinal f;NA;Caparazón;NA
1743;12089 - actual;Caretta caretta;Tortuga Boba;25/01/2020;25/01/2020;2020;Enero;Invierno;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1744;12097 - actual;Caretta caretta;Tortuga Boba;29/01/2020;29/01/2020;2020;Enero;Invierno;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1745;12104 - actual;Caretta caretta;Tortuga Boba;01/02/2020;01/02/2020;2020;Febrero;Invierno;EL MÉDANO - GRANADILLA;GRANADILLA;101;El Medano - Granadilla;El Médano, Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1747;12118 - actual;Caretta caretta;Tortuga Boba;06/02/2020;06/02/2020;2020;Febrero;Invierno;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1750;12125 - actual;Caretta caretta;Tortuga Boba;09/02/2020;09/02/2020;2020;Febrero;Invierno;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1751;12140 - actual;Caretta caretta;Tortuga Boba;15/02/2020;15/02/2020;2020;Febrero;Invierno;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Sin microchip. Estado de descomposición medio-alto. Informe necropsia.;NA;NA;NA
1754;12159 - actual;Caretta caretta;Tortuga Boba;21/02/2020;21/02/2020;2020;Febrero;Invierno;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Sin microchip.;NA;NA;NA
1755;12167 - actual;Caretta caretta;Tortuga Boba;25/02/2020;25/02/2020;2020;Febrero;Invierno;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Anzuelo dentro.;NA;NA;NA
1762;12230 - actual;Caretta caretta;Tortuga Boba;14/03/2020;14/03/2020;2020;Marzo;Primavera;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Descomposición avanzada.;NA;NA;NA
1763;12231 - actual;Caretta caretta;Tortuga Boba;14/03/2020;14/03/2020;2020;Marzo;Primavera;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Avanzado  estado de descomposición.;NA;NA;NA
1764;12232 - actual;Caretta caretta;Tortuga Boba;14/03/2020;14/03/2020;2020;Marzo;Primavera;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1774;12497 - actual;Caretta caretta;Tortuga Boba;02/06/2020;02/06/2020;2020;Junio;Verano;Roque Bermejo - Santa Cruz;SANTA CRUZ DE TENERIFE;475;Roque Bermejo - Santa Cruz;Roque Bermejo, Santa Cruz de Tenerife, Santa Cruz, Islas Canarias;Santa Cruz de Tenerife;38038;Indeterminado;Indeterminado;No;Problemas de flotabilidad.;NA;NA;NA
1776;12533 - actual;Caretta caretta;Tortuga Boba;10/06/2020;10/06/2020;2020;Junio;Verano;TAGANANA - SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;494;Taganana - Santa Cruz De Tenerife;Taganana, Santa Cruz de Tenerife, Islas Canarias;Santa Cruz de Tenerife;38038;Indeterminado;Indeterminado;No;Se la encontraron flotando.;NA;NA;NA
1787;12882 - actual;Caretta caretta;Tortuga Boba;28/07/2020;28/07/2020;2020;Julio;Verano;ARICO - ARICO;ARICO;29;Arico - Arico;Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1788;12887 - actual;Caretta caretta;Tortuga Boba;29/07/2020;29/07/2020;2020;Julio;Verano;LA CALETA - GÜÍMAR;GÜÍMAR;169;La Caleta - Guimar;La Caleta, Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1789;12908 - actual;Caretta caretta;Tortuga Boba;03/08/2020;03/08/2020;2020;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;En descomposición.;NA;NA;NA
1798;13034 - actual;Caretta caretta;Tortuga Boba;29/08/2020;29/08/2020;2020;Agosto;Verano;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Descompuesta. Sin microchip.;NA;NA;NA
1803;13172 - actual;Caretta caretta;Tortuga Boba;27/09/2020;27/09/2020;2020;Septiembre;Otoño;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Sin microchip. Muy descompuesta.;NA;NA;NA
1804;13194 - actual;Caretta caretta;Tortuga Boba;02/10/2020;02/10/2020;2020;Octubre;Otoño;LOS SILOS - LOS SILOS;LOS SILOS;237;Los Silos - Los Silos;Los Silos, Santa Cruz de Tenerife, Islas Canarias;Silos, Los;38042;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1806;13211 - actual;Caretta caretta;Tortuga Boba;10/10/2020;10/10/2020;2020;Octubre;Otoño;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Sandach. Descomposición severa.;NA;NA;NA
1807;13215 - actual;Caretta caretta;Tortuga Boba;12/10/2020;12/10/2020;2020;Octubre;Otoño;GÜIMAR - GÜIMAR;GÜÍMAR;152;Guimar - Guimar;Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Sin microchip.;NA;NA;NA
1808;13216 - actual;Caretta caretta;Tortuga Boba;12/10/2020;12/10/2020;2020;Octubre;Otoño;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1809;13226 - actual;Caretta caretta;Tortuga Boba;15/10/2020;15/10/2020;2020;Octubre;Otoño;GÜIMAR - GÜIMAR;GÜÍMAR;152;Guimar - Guimar;Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Gran estado de descomposición.;NA;NA;NA
1815;13395 - actual;Caretta caretta;Tortuga Boba;24/12/2020;24/12/2020;2020;Diciembre;Invierno;EL MÉDANO - GRANADILLA;GRANADILLA;101;El Medano - Granadilla;El Médano, Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Descompuesta..Destino: Complejo Ambiental..;NA;NA;NA
1816;13404 - actual;Caretta caretta;Tortuga Boba;29/12/2020;29/12/2020;2020;Diciembre;Invierno;El río - Granadilla;ARICO;116;El Rio - Granadilla;Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Sin microchip..Destino: Complejo Ambiental..Descompuesta;NA;NA;NA
